link,price,currency,type,beds,baths,area,location,down_payment,plan_type
https://www.bayut.eg/en/property/details-501187868.html,"15,800,000",EGP,Penthouse,3.0,2.0,210 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501187854.html,"16,000,000",EGP,Townhouse,3.0,3.0,200 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 1,600,000",Off-Plan
https://www.bayut.eg/en/property/details-501187819.html,"35,500,000",EGP,Villa,3.0,3.0,289 Sq. M.,"New Cairo, Cairo","EGP 8,150,000",Off-Plan
https://www.bayut.eg/en/property/details-501187758.html,"35,500,000",EGP,Villa,3.0,3.0,290 Sq. M.,"Madinaty, Cairo","EGP 8,150,000",Off-Plan
https://www.bayut.eg/en/property/details-501187721.html,"6,975,000",EGP,Apartment,3.0,2.0,155 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 697,500",Off-Plan
https://www.bayut.eg/en/property/details-501187720.html,"4,950,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 495,000",Off-Plan
https://www.bayut.eg/en/property/details-501187722.html,"4,533,750",EGP,Apartment,3.0,2.0,155 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-501187716.html,"4,600,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-501187718.html,"2,092,500",EGP,Apartment,3.0,2.0,155 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-501187717.html,"1,732,500",EGP,Apartment,2.0,2.0,110 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-501187546.html,"7,129,000",EGP,Apartment,3.0,3.0,186 Sq. M.,"Green 6, 6th of October, Giza","EGP 4,761,000",Off-Plan
https://www.bayut.eg/en/property/details-501187313.html,"22,850,000",EGP,Villa,3.0,3.0,210 Sq. M.,"Mountain View - October Park Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501187308.html,"2,750,600",EGP,Apartment,3.0,2.0,156 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501187305.html,"13,640,200",EGP,Apartment,3.0,2.0,168 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,364,020",
https://www.bayut.eg/en/property/details-501187459.html,"12,000,000",EGP,Apartment,3.0,3.0,192 Sq. M.,"New Capital City, Cairo","EGP 600,000",
https://www.bayut.eg/en/property/details-501187457.html,"8,500,000",EGP,Apartment,2.0,2.0,125 Sq. M.,"New Capital City, Cairo","EGP 460,000",
https://www.bayut.eg/en/property/details-501187456.html,"8,500,000",EGP,Apartment,2.0,2.0,125 Sq. M.,"New Capital City, Cairo","EGP 425,000",
https://www.bayut.eg/en/property/details-501187455.html,"5,200,000",EGP,Apartment,1.0,1.0,75 Sq. M.,"New Capital City, Cairo","EGP 260,000",
https://www.bayut.eg/en/property/details-501187454.html,"5,200,000",EGP,Apartment,1.0,1.0,75 Sq. M.,"New Capital City, Cairo","EGP 260,000",
https://www.bayut.eg/en/property/details-501187451.html,"12,200,000",EGP,Apartment,3.0,3.0,200 Sq. M.,"New Capital City, Cairo","EGP 650,000",
https://www.bayut.eg/en/property/details-501187426.html,"8,879,517",EGP,Apartment,3.0,2.0,157 Sq. M.,"New Cairo, Cairo","EGP 887,952",Off-Plan
https://www.bayut.eg/en/property/details-501187452.html,"5,500,000",EGP,Apartment,1.0,1.0,85 Sq. M.,"New Capital City, Cairo","EGP 280,000",
https://www.bayut.eg/en/property/details-501187242.html,"28,900,000",EGP,Townhouse,3.0,3.0,198 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,445,000",Off-Plan
https://www.bayut.eg/en/property/details-501187244.html,"28,785,000",EGP,Townhouse,3.0,3.0,198 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,439,250",Off-Plan
https://www.bayut.eg/en/property/details-501187920.html,"9,547,875",EGP,Apartment,,1.0,46 Sq. M.,"Maadi, Cairo","EGP 2,386,968",
https://www.bayut.eg/en/property/details-501187280.html,"6,962,193",EGP,Apartment,4.0,3.0,190 Sq. M.,"Palm Island, Shorouk City, Cairo","EGP 1,100,000",Off-Plan
https://www.bayut.eg/en/property/details-501187276.html,"6,580,703",EGP,Apartment,4.0,3.0,191 Sq. M.,"Palm Island, Shorouk City, Cairo","EGP 1,000,000",
https://www.bayut.eg/en/property/details-501187422.html,"8,123,706",EGP,Apartment,3.0,2.0,132 Sq. M.,"New Cairo, Cairo","EGP 812,370",Off-Plan
https://www.bayut.eg/en/property/details-501187247.html,"28,800,000",EGP,Townhouse,3.0,3.0,198 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,440,000",Off-Plan
https://www.bayut.eg/en/property/details-501186914.html,"5,800,000",EGP,Apartment,1.0,1.0,70 Sq. M.,"Park Central, Mostakbal City, Cairo","EGP 580,000",
https://www.bayut.eg/en/property/details-501186899.html,"3,600,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501186897.html,"3,300,000",EGP,Apartment,3.0,3.0,151 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501189126.html,"5,942,000",EGP,Apartment,3.0,3.0,154 Sq. M.,"Ashgar City Compound, 6th of October, Giza","EGP 594,200",Off-Plan
https://www.bayut.eg/en/property/details-501187321.html,"6,950,000",EGP,Apartment,3.0,3.0,285 Sq. M.,"New Cairo, Cairo","EGP 4,762,500",
https://www.bayut.eg/en/property/details-501187224.html,"42,997,000",EGP,Twin House,4.0,3.0,221 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 2,149,850",Off-Plan
https://www.bayut.eg/en/property/details-501187086.html,"10,849,767",EGP,Duplex,4.0,2.0,225 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,869,752",
https://www.bayut.eg/en/property/details-501187085.html,"4,531,746",EGP,Duplex,4.0,2.0,224 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501186900.html,"4,500,000",EGP,Apartment,2.0,1.0,110 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 450,000",
https://www.bayut.eg/en/property/details-501186876.html,"8,699,175",EGP,Apartment,,1.0,41 Sq. M.,"Maadi, Cairo","EGP 2,174,793",
https://www.bayut.eg/en/property/details-501186709.html,"4,000,000",EGP,Apartment,3.0,3.0,189 Sq. M.,"Haptown, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-501187236.html,"28,785,000",EGP,Townhouse,3.0,3.0,198 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,439,250",Off-Plan
https://www.bayut.eg/en/property/details-501186988.html,"5,100,000",EGP,Apartment,1.0,2.0,70 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186811.html,"6,400,000",EGP,Apartment,3.0,2.0,151 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,100,000",
https://www.bayut.eg/en/property/details-501186542.html,"4,100,000",EGP,Apartment,3.0,3.0,131 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 410,000",
https://www.bayut.eg/en/property/details-501187087.html,"4,399,792",EGP,Duplex,4.0,2.0,208 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501186629.html,"5,200,000",EGP,Duplex,3.0,3.0,263 Sq. M.,"10th District, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501186490.html,"5,578,000",EGP,Apartment,3.0,3.0,151 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 560,000",
https://www.bayut.eg/en/property/details-501187410.html,"6,485,756",EGP,Apartment,2.0,1.0,113 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 648,575",Off-Plan
https://www.bayut.eg/en/property/details-501186492.html,"8,302,500",EGP,Apartment,,1.0,40 Sq. M.,"Reve du nil, Maadi, Cairo","EGP 2,075,625",
https://www.bayut.eg/en/property/details-501186456.html,"24,000,000",EGP,Twin House,3.0,3.0,239 Sq. M.,"VYE Sodic Compound, Sheikh Zayed, Giza","EGP 11,457,000",
https://www.bayut.eg/en/property/details-501187962.html,"9,809,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 2,452,250",Off-Plan
https://www.bayut.eg/en/property/details-501187241.html,"28,785,000",EGP,Townhouse,3.0,3.0,198 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,439,250",Off-Plan
https://www.bayut.eg/en/property/details-501186655.html,"3,750,000",EGP,Duplex,4.0,3.0,275 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186620.html,"3,750,000",EGP,Apartment,4.0,3.0,275 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186374.html,"17,000,000",EGP,Twin House,4.0,4.0,215 Sq. M.,"Royal Meadows Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501187071.html,"18,000,000",EGP,Chalet,3.0,2.0,119 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez","EGP 1,800,000",
https://www.bayut.eg/en/property/details-501187074.html,"15,000,000",EGP,Chalet,2.0,2.0,102 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez","EGP 1,500,000",
https://www.bayut.eg/en/property/details-501186393.html,"8,583,606",EGP,Apartment,,1.0,59 Sq. M.,"Maadi, Cairo","EGP 2,145,901",
https://www.bayut.eg/en/property/details-501186331.html,"9,406,425",EGP,Apartment,,1.0,46 Sq. M.,"Maadi, Cairo","EGP 2,351,606",
https://www.bayut.eg/en/property/details-501186262.html,"5,360,000",EGP,Apartment,3.0,3.0,170 Sq. M.,"North Rehab, New Cairo, Cairo","EGP 1,340,000",Off-Plan
https://www.bayut.eg/en/property/details-501187073.html,"8,300,000",EGP,Chalet,2.0,2.0,100 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501187070.html,"5,500,000",EGP,Chalet,1.0,1.0,60 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501186141.html,"20,000,000",EGP,Villa,5.0,4.0,300 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501188013.html,"7,300,000",EGP,Apartment,4.0,3.0,245 Sq. M.,"Dokki, Giza",,
https://www.bayut.eg/en/property/details-501186049.html,"9,000,000",EGP,Apartment,3.0,3.0,191 Sq. M.,"Mivida Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501186676.html,"6,670,000",EGP,Apartment,3.0,2.0,136 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 630,000",Off-Plan
https://www.bayut.eg/en/property/details-501186644.html,"6,720,000",EGP,Villa,4.0,4.0,332 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186623.html,"4,096,000",EGP,Townhouse,3.0,3.0,211 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186597.html,"16,000,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 3,200,000",
https://www.bayut.eg/en/property/details-501186594.html,"3,900,000",EGP,Townhouse,3.0,3.0,205 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186592.html,"7,000,000",EGP,Apartment,1.0,1.0,100 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 350,000",Off-Plan
https://www.bayut.eg/en/property/details-501186583.html,"5,700,000",EGP,Twin House,4.0,4.0,315 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186580.html,"6,300,000",EGP,Chalet,,1.0,59 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 315,000",Off-Plan
https://www.bayut.eg/en/property/details-501186575.html,"5,040,000",EGP,Twin House,3.0,3.0,240 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186570.html,"7,638,300",EGP,Apartment,,1.0,36 Sq. M.,"Maadi, Cairo","EGP 1,909,575",
https://www.bayut.eg/en/property/details-501186566.html,"4,600,000",EGP,Townhouse,3.0,3.0,226 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186562.html,"4,800,000",EGP,Townhouse,3.0,3.0,226 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186551.html,"5,146,000",EGP,Twin House,3.0,3.0,252 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186549.html,"2,100,000",EGP,Apartment,2.0,1.0,110 Sq. M.,"Asafra, Alexandria",,
https://www.bayut.eg/en/property/details-501186539.html,"13,000,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 2,600,000",
https://www.bayut.eg/en/property/details-501186527.html,"5,800,000",EGP,Townhouse,3.0,3.0,226 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186518.html,"5,750,000",EGP,Chalet,2.0,1.0,90 Sq. M.,"Crystal Lagoon, North Coast, Matruh","EGP 575,000",Off-Plan
https://www.bayut.eg/en/property/details-501186516.html,"9,940,000",EGP,Chalet,2.0,2.0,148 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 497,000",Off-Plan
https://www.bayut.eg/en/property/details-501186494.html,"4,936,000",EGP,Townhouse,3.0,3.0,222 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186476.html,"4,300,000",EGP,Apartment,3.0,2.0,160 Sq. M.,"Laurent, Alexandria",,
https://www.bayut.eg/en/property/details-501186458.html,"16,879,000",EGP,Townhouse,4.0,4.0,229 Sq. M.,"Levels By Dunes Compound, Sheikh Zayed, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501186455.html,"6,100,000",EGP,Cabin,1.0,1.0,44 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez","EGP 150,000",Off-Plan
https://www.bayut.eg/en/property/details-501186391.html,"6,200,000",EGP,Apartment,3.0,3.0,119 Sq. M.,"Rehab City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501186321.html,"13,000,000",EGP,Villa,4.0,4.0,240 Sq. M.,"Lake West Compound, Sheikh Zayed, Giza","EGP 5,000,000",Off-Plan
https://www.bayut.eg/en/property/details-501186241.html,"11,900,000",EGP,Apartment,3.0,2.0,146 Sq. M.,"Heliopolis, Cairo","EGP 1,190,000",Off-Plan
https://www.bayut.eg/en/property/details-501186216.html,"5,228,000",EGP,Apartment,1.0,1.0,80 Sq. M.,"New Capital City, Cairo",,
https://www.bayut.eg/en/property/details-501186185.html,"2,100,000",EGP,Chalet,3.0,2.0,120 Sq. M.,"Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501186166.html,"16,669,000",EGP,Apartment,4.0,3.0,232 Sq. M.,"Haptown, Mostakbal City, Cairo","EGP 3,406,000",Off-Plan
https://www.bayut.eg/en/property/details-501186127.html,"18,200,000",EGP,Apartment,2.0,2.0,132 Sq. M.,"Solana east, New Cairo, Cairo","EGP 910,000",Off-Plan
https://www.bayut.eg/en/property/details-501186126.html,"10,938,000",EGP,Apartment,3.0,3.0,152 Sq. M.,"Capital Gardens, New Capital City, Cairo","EGP 218,760",Off-Plan
https://www.bayut.eg/en/property/details-501186118.html,"23,000,000",EGP,Villa,4.0,3.0,335 Sq. M.,"IL Bosco City, Mostakbal City, Cairo","EGP 1,150,000",Off-Plan
https://www.bayut.eg/en/property/details-501186071.html,"4,900,000",EGP,Apartment,1.0,1.0,76 Sq. M.,"IL Bosco City, Mostakbal City, Cairo","EGP 245,000",Off-Plan
https://www.bayut.eg/en/property/details-501185995.html,"20,000,000",EGP,Villa,4.0,4.0,395 Sq. M.,"Dreamland Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501186565.html,"4,800,000",EGP,Townhouse,3.0,3.0,226 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186556.html,"9,940,000",EGP,Chalet,2.0,2.0,148 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 497,000",Off-Plan
https://www.bayut.eg/en/property/details-501186552.html,"6,400,000",EGP,Chalet,2.0,2.0,80 Sq. M.,"Baymount, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501186550.html,"12,018,000",EGP,Apartment,3.0,3.0,176 Sq. M.,"Haptown, Mostakbal City, Cairo","EGP 2,460,000",Off-Plan
https://www.bayut.eg/en/property/details-501186545.html,"2,200,000",EGP,Apartment,3.0,1.0,134 Sq. M.,"Asafra, Alexandria",,
https://www.bayut.eg/en/property/details-501186533.html,"4,800,000",EGP,Apartment,3.0,4.0,320 Sq. M.,"Al Hadaba Al Olya, Mokattam, Cairo",,
https://www.bayut.eg/en/property/details-501186496.html,"7,000,000",EGP,Apartment,3.0,2.0,156 Sq. M.,"Tag Sultan, Nasr City, Cairo",,
https://www.bayut.eg/en/property/details-501186497.html,"5,300,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Tag Sultan, Nasr City, Cairo",,
https://www.bayut.eg/en/property/details-501186448.html,"15,000,000",EGP,Chalet,3.0,3.0,150 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 3,000,000",
https://www.bayut.eg/en/property/details-501186443.html,"20,000,000",EGP,Villa,4.0,4.0,222 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186440.html,"2,600,000",EGP,Apartment,3.0,2.0,166 Sq. M.,"1st Settlement, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501186439.html,"7,698,400",EGP,Apartment,3.0,3.0,137 Sq. M.,"Green Revolution Compound, Sheikh Zayed, Giza","EGP 760,000",Off-Plan
https://www.bayut.eg/en/property/details-501186431.html,"4,833,200",EGP,Apartment,2.0,2.0,101 Sq. M.,"Green Revolution Compound, Sheikh Zayed, Giza","EGP 480,000",Off-Plan
https://www.bayut.eg/en/property/details-501186427.html,"21,151,000",EGP,Apartment,3.0,3.0,188 Sq. M.,"ZED West Compound, Sheikh Zayed, Giza","EGP 1,057,550",
https://www.bayut.eg/en/property/details-501186423.html,"19,142,000",EGP,Apartment,2.0,2.0,137 Sq. M.,"ZED West Compound, Sheikh Zayed, Giza","EGP 957,100",
https://www.bayut.eg/en/property/details-501186420.html,"7,144,570",EGP,Apartment,3.0,3.0,130 Sq. M.,"Kayan, 6th of October, Giza","EGP 2,500,000",
https://www.bayut.eg/en/property/details-501186407.html,"7,124,600",EGP,Apartment,3.0,3.0,130 Sq. M.,"Kayan, 6th of October, Giza","EGP 2,500,000",
https://www.bayut.eg/en/property/details-501186388.html,"12,032,000",EGP,Villa,3.0,4.0,205 Sq. M.,"Aliva mostakbal city, Mostakbal City, Cairo","EGP 4,327,000",Off-Plan
https://www.bayut.eg/en/property/details-501186385.html,"9,300,000",EGP,Chalet,2.0,2.0,80 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 465,000",Off-Plan
https://www.bayut.eg/en/property/details-501186382.html,"18,583,000",EGP,Townhouse,3.0,3.0,145 Sq. M.,"Ain Sukhna, Suez","EGP 929,000",
https://www.bayut.eg/en/property/details-501186369.html,"13,000,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 2,600,000",
https://www.bayut.eg/en/property/details-501186349.html,"7,500,000",EGP,Apartment,4.0,4.0,144 Sq. M.,"IL Bosco, New Capital City, Cairo","EGP 750,000",
https://www.bayut.eg/en/property/details-501186348.html,"8,582,000",EGP,Chalet,2.0,2.0,111 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 430,000",
https://www.bayut.eg/en/property/details-501186345.html,"7,265,000",EGP,Apartment,3.0,2.0,133 Sq. M.,"Madinaty, Cairo","EGP 4,500,000",
https://www.bayut.eg/en/property/details-501186341.html,"3,200,000",EGP,Apartment,3.0,2.0,200 Sq. M.,"Al Hadaba Al Olya, Mokattam, Cairo",,
https://www.bayut.eg/en/property/details-501186339.html,"9,000,000",EGP,Apartment,3.0,3.0,217 Sq. M.,"New Capital City, Cairo",,
https://www.bayut.eg/en/property/details-501186330.html,"2,580,000",EGP,Chalet,3.0,2.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501186329.html,"7,000,000",EGP,Apartment,2.0,1.0,112 Sq. M.,"Sahl Hasheesh, Red Sea","EGP 700,000",Off-Plan
https://www.bayut.eg/en/property/details-501186327.html,"4,050,000",EGP,Villa,5.0,4.0,210 Sq. M.,"1st Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501186325.html,"14,400,000",EGP,Chalet,3.0,3.0,150 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 2,880,000",
https://www.bayut.eg/en/property/details-501186323.html,"4,637,400",EGP,Apartment,3.0,2.0,131 Sq. M.,"Shorouk City, Cairo","EGP 695,000",Off-Plan
https://www.bayut.eg/en/property/details-501186318.html,"6,000,000",EGP,Villa,4.0,4.0,222 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186317.html,"6,000,000",EGP,Villa,4.0,4.0,232 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186320.html,"5,000,000",EGP,Villa,4.0,4.0,255 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186319.html,"5,000,000",EGP,Villa,4.0,4.0,288 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186316.html,"6,000,000",EGP,Villa,4.0,4.0,332 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501186288.html,"16,000,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 3,200,000",
https://www.bayut.eg/en/property/details-501186265.html,"1,900,000",EGP,Apartment,2.0,1.0,124 Sq. M.,"Hadayek 6th of October, Hadayek October, Giza",,
https://www.bayut.eg/en/property/details-501186259.html,"33,000,000",EGP,Apartment,6.0,4.0,390 Sq. M.,"EL Patio Prime, Shorouk City, Cairo","EGP 6,600,000",
